year,month,day,hour,PM2.5,PM10,NO2,CO,station
2013,3,17,18,344.0,367.0,105.0,2200.0,Aotizhongxin
2013,3,17,19,357.0,395.0,136.0,2500.0,Aotizhongxin
2013,3,17,20,364.0,390.0,166.0,2799.0,Aotizhongxin
2013,3,17,21,392.0,442.0,167.0,2899.0,Aotizhongxin
2013,3,17,22,423.0,462.0,174.0,3299.0,Aotizhongxin
2013,3,17,23,434.0,455.0,157.0,3500.0,Aotizhongxin
2013,3,18,0,450.0,494.0,156.0,4099.0,Aotizhongxin
2013,3,18,1,463.0,476.0,154.0,3799.0,Aotizhongxin
2013,3,18,2,308.0,476.0,111.0,2100.0,Aotizhongxin
2013,3,18,3,36.0,122.0,22.0,300.0,Aotizhongxin
2013,3,18,4,30.0,153.0,19.0,400.0,Aotizhongxin
2013,3,18,5,20.0,112.0,15.0,300.0,Aotizhongxin
2013,3,18,6,14.0,185.0,12.0,300.0,Aotizhongxin
2013,3,18,7,13.0,68.0,15.0,400.0,Aotizhongxin
2013,3,18,8,3.0,6.0,15.0,400.0,Aotizhongxin
2013,3,18,9,3.0,7.0,16.0,400.0,Aotizhongxin
2013,3,18,10,13.0,6.0,11.0,400.0,Aotizhongxin
2013,3,18,11,6.0,6.0,47.0,400.0,Aotizhongxin
2013,3,18,12,8.0,6.0,138.0,600.0,Aotizhongxin
2013,3,18,13,12.0,6.0,10.0,400.0,Aotizhongxin
2013,3,18,14,12.0,6.0,14.0,400.0,Aotizhongxin
2013,3,18,15,14.0,6.0,16.0,400.0,Aotizhongxin
2013,3,18,16,15.0,6.0,16.0,500.0,Aotizhongxin
2013,3,18,17,3.0,9.0,40.0,500.0,Aotizhongxin
2013,3,18,18,28.0,71.0,46.0,500.0,Aotizhongxin
2013,3,18,19,78.0,285.0,62.0,1100.0,Aotizhongxin
2013,3,18,20,55.0,133.0,50.0,800.0,Aotizhongxin
2013,3,18,21,38.0,76.0,39.0,700.0,Aotizhongxin
2013,3,18,22,37.0,59.0,42.0,800.0,Aotizhongxin
2013,3,18,23,37.0,59.0,42.0,800.0,Aotizhongxin
2013,3,19,0,31.0,46.0,38.0,1000.0,Aotizhongxin
2013,3,19,1,30.0,46.0,48.0,800.0,Aotizhongxin
2013,3,19,2,31.0,42.0,52.0,800.0,Aotizhongxin
2013,3,19,3,33.0,41.0,50.0,,Aotizhongxin
2013,3,19,4,31.0,35.0,49.0,,Aotizhongxin
2013,3,19,5,29.0,31.0,62.0,,Aotizhongxin
2013,3,19,6,32.0,39.0,62.0,,Aotizhongxin
2013,3,19,7,30.0,36.0,60.0,,Aotizhongxin
2013,3,19,8,34.0,56.0,58.0,,Aotizhongxin
2013,3,19,9,38.0,57.0,51.0,,Aotizhongxin
2013,3,19,10,51.0,66.0,48.0,700.0,Aotizhongxin
2013,3,19,11,59.0,63.0,41.0,700.0,Aotizhongxin
2013,3,19,12,60.0,63.0,35.0,700.0,Aotizhongxin
2013,3,19,13,45.0,61.0,39.0,700.0,Aotizhongxin
2013,3,19,14,50.0,58.0,36.0,700.0,Aotizhongxin
2013,3,19,15,52.0,57.0,35.0,600.0,Aotizhongxin
2013,3,19,16,45.0,49.0,33.0,600.0,Aotizhongxin
2013,3,19,17,38.0,39.0,37.0,600.0,Aotizhongxin
2013,3,19,18,28.0,28.0,40.0,700.0,Aotizhongxin
2013,3,19,19,30.0,30.0,50.0,900.0,Aotizhongxin
2013,3,19,20,38.0,24.0,61.0,800.0,Aotizhongxin
2013,3,19,21,39.0,50.0,67.0,1200.0,Aotizhongxin
2013,3,19,22,65.0,81.0,64.0,1200.0,Aotizhongxin
2013,3,19,23,65.0,81.0,64.0,900.0,Aotizhongxin
2013,3,20,0,68.0,78.0,43.0,800.0,Aotizhongxin
2013,3,20,1,47.0,47.0,40.0,800.0,Aotizhongxin
2013,3,20,2,40.0,42.0,39.0,1100.0,Aotizhongxin
2013,3,20,3,52.0,42.0,39.0,1100.0,Aotizhongxin
2013,3,20,4,52.0,35.0,40.0,1000.0,Aotizhongxin
2013,3,20,5,31.0,27.0,32.0,1000.0,Aotizhongxin
2013,3,20,6,23.0,6.0,22.0,700.0,Aotizhongxin
2013,3,20,7,27.0,6.0,32.0,1000.0,Aotizhongxin
2013,3,20,8,39.0,51.0,61.0,1300.0,Aotizhongxin
2013,3,20,9,42.0,23.0,72.0,1300.0,Aotizhongxin
2013,3,20,10,24.0,30.0,62.0,1200.0,Aotizhongxin
2013,3,20,11,40.0,9.0,41.0,900.0,Aotizhongxin
2013,3,20,12,27.0,6.0,27.0,600.0,Aotizhongxin
2013,3,20,13,33.0,68.0,38.0,1000.0,Aotizhongxin
2013,3,20,14,51.0,27.0,27.0,800.0,Aotizhongxin
2013,3,20,15,30.0,32.0,27.0,700.0,Aotizhongxin
2013,3,20,16,37.0,48.0,28.0,700.0,Aotizhongxin
2013,3,20,17,41.0,46.0,30.0,700.0,Aotizhongxin
2013,3,20,18,59.0,63.0,37.0,700.0,Aotizhongxin
2013,3,20,19,78.0,81.0,53.0,800.0,Aotizhongxin
2013,3,20,20,69.0,89.0,52.0,900.0,Aotizhongxin
2013,3,20,21,77.0,89.0,51.0,1000.0,Aotizhongxin
2013,3,20,22,81.0,96.0,54.0,1000.0,Aotizhongxin
2013,3,20,23,106.0,106.0,50.0,1000.0,Aotizhongxin
2013,3,21,0,92.0,108.0,51.0,1000.0,Aotizhongxin
2013,3,21,1,112.0,116.0,47.0,1100.0,Aotizhongxin
2013,3,21,2,97.0,105.0,44.0,1000.0,Aotizhongxin
2013,3,21,3,103.0,106.0,46.0,800.0,Aotizhongxin
2013,3,21,4,78.0,80.0,56.0,900.0,Aotizhongxin
2013,3,21,5,73.0,79.0,54.0,900.0,Aotizhongxin
2013,3,21,6,73.0,83.0,58.0,900.0,Aotizhongxin
2013,3,21,7,112.0,114.0,68.0,1399.0,Aotizhongxin
2013,3,21,8,116.0,119.0,70.0,1600.0,Aotizhongxin
2013,3,21,9,120.0,129.0,71.0,1800.0,Aotizhongxin
2013,3,21,10,130.0,141.0,75.0,1700.0,Aotizhongxin
2013,3,21,11,142.0,163.0,82.0,1700.0,Aotizhongxin
2013,3,21,12,162.0,172.0,88.0,1600.0,Aotizhongxin
2013,3,21,13,178.0,187.0,90.0,1600.0,Aotizhongxin
2013,3,21,14,181.0,194.0,101.0,1700.0,Aotizhongxin
2013,3,21,15,187.0,202.0,98.0,1600.0,Aotizhongxin
2013,3,21,16,188.0,205.0,107.0,1600.0,Aotizhongxin
2013,3,21,17,187.0,211.0,114.0,1600.0,Aotizhongxin
2013,3,21,18,190.0,221.0,122.0,1600.0,Aotizhongxin
2013,3,21,19,202.0,240.0,129.0,1700.0,Aotizhongxin
2013,3,21,20,202.0,219.0,115.0,1600.0,Aotizhongxin
2013,3,21,21,205.0,218.0,122.0,1700.0,Aotizhongxin
2013,3,21,22,217.0,236.0,128.0,1899.0,Aotizhongxin
2013,3,21,23,228.0,234.0,122.0,1899.0,Aotizhongxin
2013,3,22,0,202.0,209.0,115.0,1700.0,Aotizhongxin
2013,3,22,1,172.0,179.0,101.0,1600.0,Aotizhongxin
2013,3,22,2,160.0,168.0,95.0,1399.0,Aotizhongxin
2013,3,22,3,117.0,170.0,87.0,1200.0,Aotizhongxin
2013,3,22,4,160.0,170.0,95.0,1200.0,Aotizhongxin
2013,3,22,5,65.0,171.0,51.0,900.0,Aotizhongxin
2013,3,22,6,18.0,168.0,43.0,500.0,Aotizhongxin
2013,3,22,7,26.0,33.0,68.0,700.0,Aotizhongxin
2013,3,22,8,10.0,15.0,66.0,600.0,Aotizhongxin
2013,3,22,9,146.0,152.0,94.0,600.0,Aotizhongxin
2013,3,22,10,142.0,147.0,93.0,600.0,Aotizhongxin
2013,3,22,11,137.0,143.0,91.0,700.0,Aotizhongxin
2013,3,22,12,63.0,157.0,57.0,1200.0,Aotizhongxin
2013,3,22,13,56.0,130.0,48.0,1000.0,Aotizhongxin
2013,3,22,14,75.0,176.0,52.0,1200.0,Aotizhongxin
2013,3,22,15,83.0,196.0,47.0,1100.0,Aotizhongxin
2013,3,22,16,66.0,181.0,44.0,900.0,Aotizhongxin
2013,3,22,17,78.0,170.0,46.0,900.0,Aotizhongxin
2013,3,22,18,76.0,157.0,47.0,900.0,Aotizhongxin
2013,3,22,19,68.0,136.0,54.0,900.0,Aotizhongxin
2013,3,22,20,66.0,119.0,69.0,800.0,Aotizhongxin
2013,3,22,21,64.0,118.0,69.0,800.0,Aotizhongxin
2013,3,22,22,59.0,100.0,68.0,900.0,Aotizhongxin
2013,3,22,23,61.0,105.0,89.0,1200.0,Aotizhongxin
2013,3,23,0,64.0,93.0,85.0,1500.0,Aotizhongxin
2013,3,23,1,60.0,81.0,80.0,1399.0,Aotizhongxin
2013,3,23,2,51.0,76.0,84.0,1300.0,Aotizhongxin
2013,3,23,3,51.0,70.0,85.0,,Aotizhongxin
2013,3,23,4,44.0,71.0,85.0,,Aotizhongxin
2013,3,23,5,44.0,71.0,76.0,,Aotizhongxin
2013,3,23,6,51.0,69.0,70.0,,Aotizhongxin
2013,3,23,7,53.0,71.0,65.0,,Aotizhongxin
2013,3,23,8,62.0,75.0,65.0,,Aotizhongxin
2013,3,23,9,78.0,105.0,69.0,,Aotizhongxin
2013,3,23,10,79.0,104.0,72.0,,Aotizhongxin
2013,3,23,11,80.0,111.0,70.0,,Aotizhongxin
2013,3,23,12,81.0,111.0,66.0,,Aotizhongxin
2013,3,23,13,77.0,110.0,70.0,,Aotizhongxin
2013,3,23,14,84.0,105.0,70.0,,Aotizhongxin
2013,3,23,15,89.0,132.0,72.0,,Aotizhongxin
2013,3,23,16,86.0,165.0,72.0,,Aotizhongxin
2013,3,23,17,63.0,234.0,46.0,,Aotizhongxin
2013,3,23,18,18.0,114.0,12.0,,Aotizhongxin
2013,3,23,19,14.0,56.0,16.0,,Aotizhongxin
2013,3,23,20,14.0,40.0,16.0,,Aotizhongxin
2013,3,23,21,11.0,30.0,13.0,,Aotizhongxin
2013,3,23,22,7.0,16.0,12.0,,Aotizhongxin
2013,3,23,23,5.0,18.0,12.0,,Aotizhongxin
2013,3,24,0,6.0,14.0,11.0,,Aotizhongxin
2013,3,24,1,8.0,31.0,25.0,,Aotizhongxin
2013,3,24,2,10.0,24.0,27.0,,Aotizhongxin
2013,3,24,3,11.0,22.0,31.0,,Aotizhongxin
2013,3,24,4,13.0,25.0,37.0,,Aotizhongxin
2013,3,24,5,13.0,25.0,37.0,,Aotizhongxin
2013,3,24,6,18.0,36.0,52.0,,Aotizhongxin
2013,3,24,7,11.0,15.0,40.0,,Aotizhongxin
2013,3,24,8,14.0,26.0,38.0,,Aotizhongxin
2013,3,24,9,14.0,19.0,24.0,,Aotizhongxin
2013,3,24,10,3.0,10.0,16.0,,Aotizhongxin
2013,3,24,11,11.0,13.0,16.0,,Aotizhongxin
2013,3,24,12,10.0,12.0,15.0,,Aotizhongxin
2013,3,24,13,3.0,8.0,12.0,,Aotizhongxin
2013,3,24,14,4.0,8.0,12.0,,Aotizhongxin
2013,3,24,15,3.0,10.0,12.0,,Aotizhongxin
2013,3,24,16,9.0,16.0,13.0,,Aotizhongxin
2013,3,24,17,14.0,24.0,24.0,,Aotizhongxin
2013,3,24,18,23.0,48.0,41.0,,Aotizhongxin
2013,3,24,19,32.0,74.0,62.0,,Aotizhongxin
2013,3,24,20,43.0,101.0,67.0,,Aotizhongxin
2013,3,24,21,56.0,120.0,76.0,,Aotizhongxin
2013,3,24,22,61.0,114.0,86.0,,Aotizhongxin
2013,3,24,23,55.0,108.0,78.0,,Aotizhongxin
2013,3,25,0,56.0,108.0,79.0,,Aotizhongxin
2013,3,25,1,66.0,121.0,99.0,,Aotizhongxin
2013,3,25,2,73.0,121.0,105.0,,Aotizhongxin
2013,3,25,3,79.0,140.0,95.0,,Aotizhongxin
2013,3,25,4,80.0,136.0,92.0,,Aotizhongxin
2013,3,25,5,71.0,113.0,87.0,,Aotizhongxin
2013,3,25,6,71.0,95.0,83.0,,Aotizhongxin
2013,3,25,7,77.0,101.0,83.0,,Aotizhongxin
2013,3,25,8,108.0,166.0,83.0,,Aotizhongxin
2013,3,25,9,120.0,166.0,85.0,,Aotizhongxin
2013,3,25,10,121.0,160.0,94.0,,Aotizhongxin
2013,3,25,11,110.0,136.0,88.0,,Aotizhongxin
2013,3,25,12,111.0,124.0,85.0,,Aotizhongxin
2013,3,25,13,119.0,142.0,100.0,,Aotizhongxin
2013,3,25,14,124.0,168.0,102.0,,Aotizhongxin
2013,3,25,15,133.0,165.0,88.0,,Aotizhongxin
2013,3,25,16,118.0,147.0,61.0,1300.0,Aotizhongxin
2013,3,25,17,109.0,140.0,63.0,1100.0,Aotizhongxin
2013,3,25,18,113.0,163.0,63.0,1100.0,Aotizhongxin
2013,3,25,19,123.0,174.0,79.0,1200.0,Aotizhongxin
2013,3,25,20,146.0,203.0,108.0,1399.0,Aotizhongxin
2013,3,25,21,117.0,162.0,98.0,1200.0,Aotizhongxin
2013,3,25,22,109.0,151.0,94.0,1200.0,Aotizhongxin
2013,3,25,23,100.0,138.0,80.0,1100.0,Aotizhongxin
2013,3,26,0,101.0,161.0,102.0,1000.0,Aotizhongxin
2013,3,26,1,100.0,166.0,108.0,1000.0,Aotizhongxin
2013,3,26,2,105.0,168.0,113.0,1200.0,Aotizhongxin
2013,3,26,3,131.0,200.0,108.0,,Aotizhongxin
2013,3,26,4,172.0,223.0,109.0,1399.0,Aotizhongxin
2013,3,26,5,190.0,260.0,95.0,1600.0,Aotizhongxin
2013,3,26,6,190.0,243.0,85.0,1500.0,Aotizhongxin
2013,3,26,7,182.0,219.0,71.0,1500.0,Aotizhongxin
2013,3,26,8,185.0,237.0,102.0,2500.0,Aotizhongxin
2013,3,26,9,194.0,279.0,118.0,2899.0,Aotizhongxin
2013,3,26,10,209.0,292.0,122.0,2600.0,Aotizhongxin
2013,3,26,11,209.0,264.0,104.0,1800.0,Aotizhongxin
2013,3,26,12,220.0,256.0,95.0,1500.0,Aotizhongxin
2013,3,26,13,223.0,256.0,90.0,1399.0,Aotizhongxin
2013,3,26,14,214.0,241.0,85.0,1300.0,Aotizhongxin
2013,3,26,15,200.0,240.0,85.0,1399.0,Aotizhongxin
2013,3,26,16,209.0,282.0,93.0,1500.0,Aotizhongxin
2013,3,26,17,199.0,274.0,107.0,1600.0,Aotizhongxin
2013,3,26,18,204.0,277.0,116.0,1899.0,Aotizhongxin
2013,3,26,19,204.0,277.0,116.0,,Aotizhongxin
2013,3,26,20,226.0,302.0,139.0,2299.0,Aotizhongxin
2013,3,26,21,222.0,298.0,137.0,2399.0,Aotizhongxin
2013,3,26,22,229.0,326.0,132.0,2399.0,Aotizhongxin
2013,3,26,23,181.0,291.0,119.0,1700.0,Aotizhongxin
2013,3,27,0,143.0,230.0,86.0,1100.0,Aotizhongxin
2013,3,27,1,131.0,212.0,67.0,900.0,Aotizhongxin
2013,3,27,2,128.0,187.0,55.0,900.0,Aotizhongxin
2013,3,27,3,129.0,163.0,54.0,,Aotizhongxin
2013,3,27,4,135.0,161.0,54.0,900.0,Aotizhongxin
2013,3,27,5,135.0,153.0,64.0,1000.0,Aotizhongxin
2013,3,27,6,138.0,147.0,63.0,1000.0,Aotizhongxin
2013,3,27,7,186.0,193.0,66.0,1700.0,Aotizhongxin
2013,3,27,8,221.0,319.0,65.0,2399.0,Aotizhongxin
2013,3,27,9,159.0,216.0,61.0,1500.0,Aotizhongxin
2013,3,27,10,182.0,243.0,55.0,1399.0,Aotizhongxin
2013,3,27,11,186.0,206.0,58.0,1300.0,Aotizhongxin
2013,3,27,12,132.0,129.0,49.0,900.0,Aotizhongxin
2013,3,27,13,45.0,70.0,24.0,500.0,Aotizhongxin
2013,3,27,14,45.0,70.0,24.0,300.0,Aotizhongxin
2013,3,27,15,14.0,34.0,12.0,400.0,Aotizhongxin
2013,3,27,16,13.0,49.0,12.0,,Aotizhongxin
2013,3,27,17,14.0,42.0,13.0,400.0,Aotizhongxin
2013,3,27,18,12.0,18.0,15.0,400.0,Aotizhongxin
2013,3,27,19,10.0,26.0,19.0,400.0,Aotizhongxin
2013,3,27,20,11.0,21.0,25.0,400.0,Aotizhongxin
2013,3,27,21,12.0,21.0,34.0,500.0,Aotizhongxin
2013,3,27,22,9.0,20.0,28.0,400.0,Aotizhongxin
2013,3,27,23,9.0,20.0,28.0,400.0,Aotizhongxin
2013,3,28,0,16.0,33.0,34.0,400.0,Aotizhongxin
2013,3,28,1,16.0,34.0,34.0,400.0,Aotizhongxin
2013,3,28,2,6.0,20.0,28.0,400.0,Aotizhongxin
2013,3,28,3,12.0,21.0,40.0,400.0,Aotizhongxin
2013,3,28,4,12.0,22.0,40.0,400.0,Aotizhongxin
2013,3,28,5,10.0,23.0,32.0,400.0,Aotizhongxin
2013,3,28,6,13.0,22.0,38.0,400.0,Aotizhongxin
2013,3,28,7,8.0,18.0,39.0,400.0,Aotizhongxin
2013,3,28,8,13.0,32.0,53.0,500.0,Aotizhongxin
2013,3,28,9,13.0,32.0,53.0,500.0,Aotizhongxin
2013,3,28,10,10.0,30.0,41.0,500.0,Aotizhongxin
2013,3,28,11,13.0,35.0,43.0,500.0,Aotizhongxin
2013,3,28,12,10.0,39.0,26.0,500.0,Aotizhongxin
2013,3,28,13,13.0,50.0,15.0,500.0,Aotizhongxin
2013,3,28,14,17.0,17.0,10.0,400.0,Aotizhongxin
2013,3,28,15,9.0,24.0,9.0,400.0,Aotizhongxin
2013,3,28,16,3.0,6.0,12.0,400.0,Aotizhongxin
2013,3,28,17,10.0,14.0,15.0,400.0,Aotizhongxin
2013,3,28,18,10.0,14.0,15.0,500.0,Aotizhongxin
2013,3,28,19,49.0,146.0,42.0,700.0,Aotizhongxin
2013,3,28,20,95.0,193.0,70.0,1100.0,Aotizhongxin
2013,3,28,21,109.0,176.0,80.0,1300.0,Aotizhongxin
2013,3,28,22,108.0,159.0,93.0,1500.0,Aotizhongxin
2013,3,28,23,105.0,155.0,94.0,1399.0,Aotizhongxin
2013,3,29,0,93.0,127.0,104.0,1300.0,Aotizhongxin
2013,3,29,1,66.0,73.0,102.0,900.0,Aotizhongxin
2013,3,29,2,76.0,168.0,104.0,1000.0,Aotizhongxin
2013,3,29,3,84.0,151.0,102.0,1100.0,Aotizhongxin
2013,3,29,4,84.0,128.0,96.0,1100.0,Aotizhongxin
2013,3,29,5,84.0,128.0,96.0,1300.0,Aotizhongxin
2013,3,29,6,94.0,168.0,89.0,1399.0,Aotizhongxin
2013,3,29,7,90.0,163.0,84.0,1600.0,Aotizhongxin
2013,3,29,8,91.0,158.0,86.0,2799.0,Aotizhongxin
2013,3,29,9,100.0,156.0,87.0,3299.0,Aotizhongxin
2013,3,29,10,100.0,156.0,88.0,,Aotizhongxin
2013,3,29,11,73.0,102.0,76.0,2100.0,Aotizhongxin
2013,3,29,12,75.0,99.0,70.0,1899.0,Aotizhongxin
2013,3,29,13,88.0,146.0,65.0,2000.0,Aotizhongxin
2013,3,29,14,113.0,161.0,82.0,2100.0,Aotizhongxin
2013,3,29,15,114.0,152.0,86.0,1899.0,Aotizhongxin
2013,3,29,16,108.0,146.0,93.0,1700.0,Aotizhongxin
2013,3,29,17,109.0,146.0,94.0,,Aotizhongxin
2013,3,29,18,91.0,131.0,93.0,1300.0,Aotizhongxin
2013,3,29,19,92.0,141.0,106.0,1200.0,Aotizhongxin
2013,3,29,20,93.0,237.0,101.0,1399.0,Aotizhongxin
2013,3,29,21,70.0,136.0,81.0,1200.0,Aotizhongxin
2013,3,29,22,64.0,110.0,72.0,900.0,Aotizhongxin
2013,3,29,23,57.0,87.0,67.0,900.0,Aotizhongxin
2013,3,30,0,57.0,87.0,67.0,900.0,Aotizhongxin
2013,3,30,1,66.0,84.0,67.0,1500.0,Aotizhongxin
2013,3,30,2,60.0,90.0,70.0,2000.0,Aotizhongxin
2013,3,30,3,67.0,97.0,71.0,2100.0,Aotizhongxin
2013,3,30,4,71.0,99.0,74.0,2299.0,Aotizhongxin
2013,3,30,5,73.0,118.0,85.0,2700.0,Aotizhongxin
2013,3,30,6,66.0,103.0,84.0,2799.0,Aotizhongxin
2013,3,30,7,70.0,128.0,83.0,2799.0,Aotizhongxin
2013,3,30,8,82.0,145.0,92.0,2799.0,Aotizhongxin
2013,3,30,9,77.0,133.0,85.0,2600.0,Aotizhongxin
2013,3,30,10,79.0,129.0,72.0,2399.0,Aotizhongxin
2013,3,30,11,79.0,129.0,72.0,2200.0,Aotizhongxin
2013,3,30,12,92.0,134.0,62.0,2000.0,Aotizhongxin
2013,3,30,13,81.0,108.0,46.0,1500.0,Aotizhongxin
2013,3,30,14,94.0,126.0,51.0,1600.0,Aotizhongxin
2013,3,30,15,94.0,126.0,51.0,1500.0,Aotizhongxin
2013,3,30,16,95.0,123.0,46.0,900.0,Aotizhongxin
2013,3,30,17,88.0,110.0,50.0,800.0,Aotizhongxin
2013,3,30,18,80.0,105.0,56.0,700.0,Aotizhongxin
2013,3,30,19,84.0,98.0,56.0,700.0,Aotizhongxin
2013,3,30,20,88.0,104.0,68.0,800.0,Aotizhongxin
2013,3,30,21,88.0,104.0,68.0,800.0,Aotizhongxin
2013,3,30,22,86.0,92.0,76.0,800.0,Aotizhongxin
2013,3,30,23,92.0,96.0,85.0,800.0,Aotizhongxin
2013,3,31,0,102.0,104.0,87.0,800.0,Aotizhongxin
2013,3,31,1,108.0,117.0,85.0,900.0,Aotizhongxin
2013,3,31,2,110.0,111.0,87.0,1000.0,Aotizhongxin
2013,3,31,3,96.0,115.0,78.0,1399.0,Aotizhongxin
2013,3,31,4,101.0,110.0,80.0,1399.0,Aotizhongxin
2013,3,31,5,96.0,115.0,80.0,1399.0,Aotizhongxin
2013,3,31,6,120.0,131.0,74.0,1300.0,Aotizhongxin
2013,3,31,7,132.0,146.0,71.0,1200.0,Aotizhongxin
2013,3,31,8,132.0,146.0,71.0,1300.0,Aotizhongxin
2013,3,31,9,151.0,179.0,60.0,1399.0,Aotizhongxin
2013,3,31,10,151.0,179.0,60.0,1300.0,Aotizhongxin
2013,3,31,11,187.0,223.0,53.0,1200.0,Aotizhongxin
2013,3,31,12,205.0,231.0,57.0,1300.0,Aotizhongxin
2013,3,31,13,212.0,222.0,65.0,1399.0,Aotizhongxin
2013,3,31,14,221.0,230.0,73.0,1399.0,Aotizhongxin
2013,3,31,15,225.0,247.0,69.0,1300.0,Aotizhongxin
2013,3,31,16,226.0,250.0,67.0,1300.0,Aotizhongxin
2013,3,31,17,228.0,245.0,75.0,1399.0,Aotizhongxin
2013,3,31,18,228.0,245.0,75.0,1399.0,Aotizhongxin
2013,3,31,19,227.0,251.0,86.0,1500.0,Aotizhongxin
2013,3,31,20,235.0,239.0,81.0,1500.0,Aotizhongxin
2013,3,31,21,235.0,272.0,71.0,1600.0,Aotizhongxin
2013,3,31,22,229.0,280.0,69.0,1700.0,Aotizhongxin
2013,3,31,23,225.0,268.0,70.0,1600.0,Aotizhongxin
2013,4,1,0,226.0,246.0,77.0,1600.0,Aotizhongxin
2013,4,1,1,233.0,253.0,76.0,1899.0,Aotizhongxin
2013,4,1,2,240.0,272.0,72.0,1899.0,Aotizhongxin
2013,4,1,3,242.0,267.0,78.0,2299.0,Aotizhongxin
2013,4,1,4,242.0,267.0,78.0,2600.0,Aotizhongxin
2013,4,1,5,238.0,246.0,80.0,3000.0,Aotizhongxin
2013,4,1,6,238.0,246.0,80.0,3200.0,Aotizhongxin
2013,4,1,7,228.0,232.0,80.0,3299.0,Aotizhongxin
2013,4,1,8,68.0,41.0,46.0,800.0,Aotizhongxin
2013,4,1,9,16.0,93.0,17.0,400.0,Aotizhongxin
2013,4,1,10,13.0,57.0,12.0,300.0,Aotizhongxin
2013,4,1,11,20.0,71.0,15.0,400.0,Aotizhongxin
2013,4,1,12,27.0,66.0,18.0,600.0,Aotizhongxin
2013,4,1,13,36.0,46.0,14.0,700.0,Aotizhongxin
2013,4,1,14,34.0,45.0,13.0,800.0,Aotizhongxin
2013,4,1,15,43.0,77.0,24.0,800.0,Aotizhongxin
2013,4,1,16,43.0,77.0,24.0,700.0,Aotizhongxin
2013,4,1,17,15.0,17.0,14.0,700.0,Aotizhongxin
2013,4,1,18,13.0,17.0,16.0,700.0,Aotizhongxin
2013,4,1,19,13.0,14.0,18.0,600.0,Aotizhongxin
2013,4,1,20,10.0,16.0,25.0,500.0,Aotizhongxin
2013,4,1,21,14.0,17.0,27.0,400.0,Aotizhongxin
2013,4,1,22,13.0,13.0,17.0,400.0,Aotizhongxin
2013,4,1,23,13.0,6.0,17.0,400.0,Aotizhongxin
2013,4,2,0,3.0,6.0,20.0,400.0,Aotizhongxin
2013,4,2,1,10.0,11.0,25.0,400.0,Aotizhongxin
2013,4,2,2,9.0,12.0,63.0,400.0,Aotizhongxin
2013,4,2,3,9.0,12.0,63.0,500.0,Aotizhongxin
2013,4,2,4,17.0,59.0,99.0,700.0,Aotizhongxin
2013,4,2,5,55.0,59.0,95.0,1399.0,Aotizhongxin
2013,4,2,6,102.0,249.0,88.0,1800.0,Aotizhongxin
2013,4,2,7,118.0,146.0,82.0,2000.0,Aotizhongxin
2013,4,2,8,126.0,147.0,84.0,2000.0,Aotizhongxin
2013,4,2,9,126.0,147.0,84.0,2200.0,Aotizhongxin
2013,4,2,10,162.0,177.0,92.0,,Aotizhongxin
2013,4,2,11,161.0,167.0,91.0,2000.0,Aotizhongxin
2013,4,2,12,145.0,155.0,77.0,1800.0,Aotizhongxin
2013,4,2,13,131.0,145.0,55.0,1600.0,Aotizhongxin
2013,4,2,14,136.0,168.0,47.0,1399.0,Aotizhongxin
2013,4,2,15,132.0,178.0,42.0,1300.0,Aotizhongxin
2013,4,2,16,117.0,211.0,43.0,1200.0,Aotizhongxin
2013,4,2,17,134.0,206.0,54.0,1399.0,Aotizhongxin
2013,4,2,18,135.0,207.0,55.0,1300.0,Aotizhongxin
2013,4,2,19,108.0,170.0,72.0,1200.0,Aotizhongxin
2013,4,2,20,108.0,170.0,72.0,1100.0,Aotizhongxin
2013,4,2,21,111.0,176.0,73.0,1100.0,Aotizhongxin
2013,4,2,22,111.0,168.0,80.0,1100.0,Aotizhongxin
2013,4,2,23,124.0,227.0,99.0,1200.0,Aotizhongxin
2013,4,3,0,124.0,227.0,99.0,1300.0,Aotizhongxin
2013,4,3,1,142.0,223.0,135.0,1700.0,Aotizhongxin
2013,4,3,2,142.0,223.0,135.0,1899.0,Aotizhongxin
2013,4,3,3,168.0,253.0,139.0,1800.0,Aotizhongxin
2013,4,3,4,168.0,253.0,139.0,1600.0,Aotizhongxin
2013,4,3,5,147.0,214.0,120.0,1600.0,Aotizhongxin
2013,4,3,6,154.0,229.0,114.0,1700.0,Aotizhongxin
2013,4,3,7,153.0,238.0,108.0,1600.0,Aotizhongxin
2013,4,3,8,154.0,205.0,97.0,1500.0,Aotizhongxin
2013,4,3,9,142.0,205.0,97.0,1500.0,Aotizhongxin
2013,4,3,10,129.0,197.0,74.0,1300.0,Aotizhongxin
2013,4,3,11,129.0,197.0,74.0,1100.0,Aotizhongxin
2013,4,3,12,157.0,263.0,80.0,1399.0,Aotizhongxin
2013,4,3,13,173.0,275.0,63.0,1800.0,Aotizhongxin
2013,4,3,14,208.0,351.0,93.0,3200.0,Aotizhongxin
2013,4,3,15,180.0,358.0,70.0,2799.0,Aotizhongxin
2013,4,3,16,122.0,251.0,60.0,1600.0,Aotizhongxin
2013,4,3,17,89.0,191.0,48.0,1100.0,Aotizhongxin
2013,4,3,18,89.0,191.0,48.0,800.0,Aotizhongxin
2013,4,3,19,56.0,92.0,55.0,800.0,Aotizhongxin
2013,4,3,20,42.0,73.0,56.0,700.0,Aotizhongxin
